sample	entrez	no_ALL_muts	no_NSI_muts	no_NTDam_muts	no_TRUNC_muts	no_GOF_muts	Copy_number	CNVGain	CNVLoss
sim59	54478	0	0	0	0	0	6	1	0
sim59	54499	0	0	0	0	0	10	1	0
sim59	54545	0	0	0	0	0	6	1	0
sim59	54675	0	0	0	0	0	7	1	0
sim59	54677	0	0	0	0	0	9	1	0
sim59	54858	0	0	0	0	0	6	1	0
sim59	54964	0	0	0	0	0	8	1	0
sim59	55033	0	0	0	0	0	6	1	0
sim59	55137	1	1	1	0	0	2	0	0
sim59	55214	0	0	0	0	0	6	1	0
sim59	55253	0	0	0	0	0	8	1	0
sim59	55269	0	0	0	0	0	6	1	0
sim59	55279	0	0	0	0	0	26	1	0
sim59	55284	0	0	0	0	0	7	1	0
sim59	55341	0	0	0	0	0	7	1	0
sim59	55347	0	0	0	0	0	8	1	0
sim59	55607	0	0	0	0	0	6	1	0
sim59	55614	0	0	0	0	0	7	1	0
sim59	55634	0	0	0	0	0	6	1	0
sim59	55741	0	0	0	0	0	6	1	0
sim59	55787	0	0	0	0	0	12	1	0
sim59	55795	0	0	0	0	0	6	1	0
sim59	55829	0	0	0	0	0	6	1	0
sim59	55904	0	0	0	0	0	6	1	0
sim59	55957	0	0	0	0	0	6	1	0
sim59	56033	0	0	0	0	0	7	1	0
sim59	56203	0	0	0	0	0	0	0	1
sim59	56474	0	0	0	0	0	7	1	0
sim59	56934	0	0	0	0	0	9	1	0
sim59	57092	0	0	0	0	0	6	1	0
sim59	57169	0	0	0	0	0	6	1	0
sim59	57414	0	0	0	0	0	7	1	0
sim59	57523	0	0	0	0	0	6	1	0
sim59	57593	0	0	0	0	0	7	1	0
sim59	57595	0	0	0	0	0	6	1	0
sim59	57639	0	0	0	0	0	9	1	0
sim59	57698	0	0	0	0	0	7	1	0
sim59	57704	0	0	0	0	0	6	1	0
sim59	57829	0	0	0	0	0	6	1	0
sim59	63932	0	0	0	0	0	8	1	0
sim59	63935	0	0	0	0	0	6	1	0
sim59	64393	0	0	0	0	0	6	1	0
sim59	64581	0	0	0	0	0	6	1	0
sim59	64778	0	0	0	0	0	10	1	0
sim59	64849	0	0	0	0	0	6	1	0
sim59	64902	1	1	1	0	0	2	0	0
sim59	65125	0	0	0	0	0	10	1	0
sim59	65250	0	0	0	0	0	9	1	0
sim59	79058	0	0	0	0	0	6	1	0
sim59	79139	0	0	0	0	0	7	1	0
sim59	79145	0	0	0	0	0	6	1	0
sim59	79183	0	0	0	0	0	6	1	0
sim59	79710	0	0	0	0	0	6	1	0
sim59	79776	0	0	0	0	0	7	1	0
sim59	79785	0	0	0	0	0	6	1	0
sim59	79980	0	0	0	0	0	6	1	0
sim59	80063	0	0	0	0	0	8	1	0
sim59	80110	1	1	0	1	0	2	0	0
sim59	80152	0	0	0	0	0	6	1	0
sim59	80301	0	0	0	0	0	3	0	0
sim59	80312	0	0	0	0	0	8	1	0
sim59	80728	1	1	1	0	0	2	0	0
sim59	80746	0	0	0	0	0	3	0	0
sim59	81494	0	0	0	0	0	7	1	0
sim59	81858	0	0	0	0	0	7	1	0
sim59	81872	0	0	0	0	0	8	1	0
sim59	83461	0	0	0	0	0	10	1	0
sim59	83604	0	0	0	0	0	6	1	0
sim59	83692	0	0	0	0	0	8	1	0
sim59	83853	0	0	0	0	0	7	1	0
sim59	83872	0	0	0	0	0	3	0	0
sim59	83986	0	0	0	0	0	6	1	0
sim59	83992	1	1	1	0	0	2	0	0
sim59	84231	0	0	0	0	0	3	0	0
sim59	84245	0	0	0	0	0	6	1	0
sim59	84451	0	0	0	0	0	6	1	0
sim59	84503	0	0	0	0	0	6	1	0
sim59	84517	0	0	0	0	0	9	1	0
sim59	84539	0	0	0	0	0	3	0	0
sim59	84624	0	0	0	0	0	3	0	0
sim59	84792	0	0	0	0	0	7	1	0
sim59	84905	0	0	0	0	0	6	1	0
sim59	85012	0	0	0	0	0	6	1	0
sim59	90362	0	0	0	0	0	7	1	0
sim59	90390	0	0	0	0	0	7	1	0
sim59	90407	0	0	0	0	0	10	1	0
sim59	90627	0	0	0	0	0	6	1	0
sim59	90637	0	0	0	0	0	6	1	0
sim59	90737	0	0	0	0	0	6	1	0
sim59	90799	0	0	0	0	0	12	1	0
sim59	90874	0	0	0	0	0	6	1	0
sim59	92140	0	0	0	0	0	10	1	0
sim59	92949	1	1	0	0	0	2	0	0
sim59	94103	0	0	0	0	0	6	1	0
sim59	114134	0	0	0	0	0	6	1	0
sim59	114788	0	0	0	0	0	7	1	0
sim59	114804	0	0	0	0	0	6	1	0
sim59	114824	0	0	0	0	0	6	1	0
sim59	114928	0	0	0	0	0	6	1	0
sim59	115950	0	0	0	0	0	6	1	0
sim59	116028	0	0	0	0	0	6	1	0
sim59	116441	0	0	0	0	0	8	1	0
sim59	116835	0	0	0	0	0	6	1	0
sim59	118424	0	0	0	0	0	4	0	0
sim59	118611	0	0	0	0	0	4	0	0
sim59	122740	0	0	0	0	0	6	1	0
sim59	126370	0	0	0	0	0	6	1	0
sim59	127579	0	0	0	0	0	8	1	0
sim59	128372	0	0	0	0	0	6	1	0
sim59	128653	0	0	0	0	0	6	1	0
sim59	130749	0	0	0	0	0	0	0	1
sim59	132949	0	0	0	0	0	6	1	0
sim59	133688	0	0	0	0	0	9	1	0
sim59	137835	0	0	0	0	0	6	1	0
sim59	137994	0	0	0	0	0	6	1	0
sim59	139378	0	0	0	0	0	7	1	0
sim59	139411	0	0	0	0	0	6	1	0
sim59	139562	0	0	0	0	0	6	1	0
sim59	139760	0	0	0	0	0	6	1	0
sim59	140687	0	0	0	0	0	8	1	0
sim59	140688	0	0	0	0	0	6	1	0
sim59	140689	0	0	0	0	0	8	1	0
sim59	140690	0	0	0	0	0	4	0	0
sim59	140775	0	0	0	0	0	7	1	0
sim59	140893	0	0	0	0	0	6	1	0
sim59	144195	0	0	0	0	0	8	1	0
sim59	145873	0	0	0	0	0	3	0	0
sim59	146325	0	0	0	0	0	6	1	0
sim59	147183	0	0	0	0	0	8	1	0
sim59	147929	0	0	0	0	0	6	1	0
sim59	149708	0	0	0	0	0	6	1	0
sim59	154796	0	0	0	0	0	6	1	0
sim59	157848	0	0	0	0	0	8	1	0
sim59	158787	0	0	0	0	0	6	1	0
sim59	158880	0	0	0	0	0	6	1	0
sim59	160365	0	0	0	0	0	7	1	0
sim59	162998	0	0	0	0	0	6	1	0
sim59	163183	0	0	0	0	0	8	1	0
sim59	167681	0	0	0	0	0	7	1	0
sim59	168507	2	2	0	1	0	2	0	0
sim59	171483	0	0	0	0	0	8	1	0
sim59	196394	0	0	0	0	0	6	1	0
sim59	197407	0	0	0	0	0	8	1	0
sim59	200350	0	0	0	0	0	0	0	1
sim59	200958	0	0	0	0	0	7	1	0
sim59	203111	0	0	0	0	0	7	1	0
sim59	219970	0	0	0	0	0	0	0	1
sim59	220107	0	0	0	0	0	0	0	1
sim59	221074	0	0	0	0	0	4	0	0
sim59	246100	0	0	0	0	0	6	1	0
sim59	253935	0	0	0	0	0	11	1	0
sim59	254013	0	0	0	0	0	10	1	0
sim59	254263	0	0	0	0	0	6	1	0
sim59	254827	0	0	0	0	0	7	1	0
sim59	254910	0	0	0	0	0	6	1	0
sim59	255374	0	0	0	0	0	30	1	0
sim59	255758	0	0	0	0	0	9	1	0
sim59	257106	0	0	0	0	0	6	1	0
sim59	257313	0	0	0	0	0	7	1	0
sim59	259240	0	0	0	0	0	6	1	0
sim59	259290	0	0	0	0	0	11	1	0
sim59	259294	0	0	0	0	0	7	1	0
sim59	283316	1	1	0	0	0	2	0	0
sim59	284525	1	1	1	0	0	2	0	0
sim59	285668	0	0	0	0	0	6	1	0
sim59	285955	0	0	0	0	0	8	1	0
sim59	285966	0	0	0	0	0	6	1	0
sim59	286144	0	0	0	0	0	7	1	0
sim59	317772	0	0	0	0	0	11	1	0
sim59	338440	1	1	1	0	0	2	0	0
sim59	338596	0	0	0	0	0	7	1	0
sim59	338674	0	0	0	0	0	0	0	1
sim59	338879	0	0	0	0	0	6	1	0
sim59	339512	0	0	0	0	0	8	1	0
sim59	339965	1	1	1	0	0	2	0	0
sim59	340205	0	0	0	0	0	6	1	0
sim59	340595	0	0	0	0	0	6	1	0
sim59	340895	0	0	0	0	0	6	1	0
sim59	347344	1	1	1	1	0	2	0	0
sim59	347404	0	0	0	0	0	0	0	1
sim59	347475	0	0	0	0	0	6	1	0
sim59	347853	0	0	0	0	0	7	1	0
sim59	353135	0	0	0	0	0	6	1	0
sim59	353137	0	0	0	0	0	8	1	0
sim59	353143	0	0	0	0	0	6	1	0
sim59	353299	0	0	0	0	0	6	1	0
sim59	374407	0	0	0	0	0	0	0	1
sim59	375298	0	0	0	0	0	6	1	0
sim59	387104	0	0	0	0	0	6	1	0
sim59	387597	0	0	0	0	0	6	1	0
sim59	389015	0	0	0	0	0	0	0	1
sim59	389898	0	0	0	0	0	6	1	0
sim59	390790	1	1	0	0	0	2	0	0
sim59	391189	0	0	0	0	0	6	1	0
sim59	391195	0	0	0	0	0	6	1	0
sim59	431704	0	0	0	0	0	4	0	0
sim59	440077	0	0	0	0	0	10	1	0
sim59	441933	0	0	0	0	0	6	1	0
sim59	494118	0	0	0	0	0	6	1	0
sim59	494513	0	0	0	0	0	6	1	0
sim59	494551	0	0	0	0	0	3	0	0
sim59	619279	0	0	0	0	0	7	1	0
sim59	642636	0	0	0	0	0	6	1	0
sim59	646480	0	0	0	0	0	7	1	0
sim59	653220	0	0	0	0	0	6	1	0
sim59	654429	0	0	0	0	0	11	1	0
sim59	727936	0	0	0	0	0	6	1	0
sim59	729025	0	0	0	0	0	6	1	0
sim59	729201	0	0	0	0	0	7	1	0
sim59	729396	0	0	0	0	0	23	1	0
sim59	729442	0	0	0	0	0	7	1	0
sim59	729515	1	1	1	0	0	2	0	0
sim59	730098	0	0	0	0	0	10	1	0
sim59	100129239	0	0	0	0	0	6	1	0
sim59	100129969	0	0	0	0	0	10	1	0
sim59	100130301	0	0	0	0	0	7	1	0
sim59	100130742	0	0	0	0	0	6	1	0
sim59	100131755	0	0	0	0	0	6	1	0
sim59	100272147	0	0	0	0	0	6	1	0
sim6	48	0	0	0	0	0	9	1	0
sim6	86	0	0	0	0	0	10	1	0
sim6	114	0	0	0	0	0	12	1	0
sim6	186	0	0	0	0	0	10	1	0
sim6	187	1	1	1	0	0	2	0	0
sim6	215	0	0	0	0	0	11	1	0
sim6	316	1	1	0	1	0	2	0	0
sim6	368	0	0	0	0	0	10	1	0
sim6	407	0	0	0	0	0	12	1	0
sim6	440	0	0	0	0	0	4	0	0
sim6	725	0	0	0	0	0	11	1	0
sim6	827	0	0	0	0	0	12	1	0
sim6	883	1	1	1	0	0	2	0	0
sim6	899	0	0	0	0	0	4	0	0
sim6	928	0	0	0	0	0	14	1	0
sim6	942	0	0	0	0	0	9	1	0
sim6	1005	0	0	0	0	0	3	0	0
sim6	1108	0	0	0	0	0	5	0	0
sim6	1118	0	0	0	0	0	7	0	0
sim6	1181	0	0	0	0	0	15	1	0
sim6	1192	0	0	0	0	0	11	1	0
sim6	1281	1	1	1	0	0	2	0	0
sim6	1311	0	0	0	0	0	10	1	0
sim6	1485	0	0	0	0	0	10	1	0
sim6	1495	1	1	1	0	0	2	0	0
sim6	1583	0	0	0	0	0	3	0	0
sim6	1584	0	0	0	0	0	19	1	0
sim6	1601	0	0	0	0	0	11	1	0
sim6	1755	0	0	0	0	0	0	0	1
sim6	1806	0	0	0	0	0	4	0	0
sim6	1844	1	1	0	1	0	2	0	0
sim6	1956	1	1	1	0	0	2	0	0
sim6	2047	0	0	0	0	0	9	1	0
sim6	2200	1	1	1	0	0	2	0	0
sim6	2249	0	0	0	0	0	30	1	0
sim6	2263	1	1	1	0	1	2	0	0
sim6	2298	0	0	0	0	0	9	1	0
sim6	2564	0	0	0	0	0	11	1	0
sim6	2731	0	0	0	0	0	4	0	0
sim6	2747	0	0	0	0	0	10	1	0
sim6	2840	1	1	0	0	0	2	0	0
sim6	2904	0	0	0	0	0	4	0	0
sim6	2917	1	1	1	0	0	2	0	0
sim6	2925	0	0	0	0	0	9	1	0
sim6	2984	0	0	0	0	0	10	1	0
sim6	3170	0	0	0	0	0	10	1	0
sim6	3188	0	0	0	0	0	9	1	0
sim6	3202	0	0	0	0	0	12	1	0
sim6	3206	0	0	0	0	0	11	1	0
sim6	3273	0	0	0	0	0	12	1	0
sim6	3297	0	0	0	0	0	9	1	0
sim6	3358	0	0	0	0	0	9	1	0
sim6	3459	0	0	0	0	0	11	1	0
sim6	3486	1	1	1	0	0	2	0	0
sim6	3624	0	0	0	0	0	12	1	0
sim6	3681	0	0	0	0	0	10	1	0
sim6	3692	0	0	0	0	0	9	1	0
sim6	3693	0	0	0	0	0	4	0	0
sim6	3728	0	0	0	0	0	46	1	0
sim6	3756	1	1	0	0	0	2	0	0
sim6	3785	0	0	0	0	0	12	1	0
sim6	3845	0	0	0	0	0	8	0	0
sim6	3904	0	0	0	0	0	11	1	0
sim6	3912	1	1	1	1	0	2	0	0
sim6	3948	0	0	0	0	0	33	1	0
sim6	4034	0	0	0	0	0	14	1	0
sim6	4077	0	0	0	0	0	4	0	0
sim6	4100	0	0	0	0	0	9	1	0
sim6	4101	0	0	0	0	0	9	1	0
sim6	4204	0	0	0	0	0	9	1	0
sim6	4354	0	0	0	0	0	10	1	0
sim6	4363	0	0	0	0	0	4	0	0
sim6	4552	0	0	0	0	0	11	1	0
sim6	4654	0	0	0	0	0	10	1	0
sim6	4690	0	0	0	0	0	9	1	0
sim6	4715	0	0	0	0	0	12	1	0
sim6	4835	0	0	0	0	0	9	1	0
sim6	4923	1	1	1	0	0	2	0	0
sim6	4976	0	0	0	0	0	9	1	0
sim6	5010	0	0	0	0	0	9	1	0
sim6	5063	0	0	0	0	0	9	1	0
sim6	5075	0	0	0	0	0	9	1	0
sim6	5143	0	0	0	0	0	11	1	0
sim6	5163	0	0	0	0	0	9	1	0
sim6	5241	0	0	0	0	0	20	1	0
sim6	5332	1	1	1	0	0	2	0	0
sim6	5440	0	0	0	0	0	9	1	0
sim6	5456	1	1	1	0	0	2	0	0
sim6	5606	0	0	0	0	0	9	1	0
sim6	5705	0	0	0	0	0	4	0	0
sim6	5778	0	0	0	0	0	9	1	0
sim6	5984	0	0	0	0	0	10	1	0
sim6	5993	0	0	0	0	0	12	1	0
sim6	6000	1	1	1	0	0	2	0	0
sim6	6132	0	0	0	0	0	12	1	0
sim6	6134	0	0	0	0	0	11	1	0
sim6	6185	0	0	0	0	0	9	1	0
sim6	6334	0	0	0	0	0	4	0	0
sim6	6364	0	0	0	0	0	3	0	0
sim6	6456	0	0	0	0	0	10	1	0
sim6	6529	0	0	0	0	0	5	0	0
sim6	6619	0	0	0	0	0	10	1	0
sim6	6635	0	0	0	0	0	16	1	0
sim6	6642	0	0	0	0	0	10	1	0
sim6	6662	2	2	2	1	0	2	0	0
sim6	6674	0	0	0	0	0	16	1	0
sim6	6717	0	0	0	0	0	14	1	0
sim6	6738	1	1	0	0	0	2	0	0
sim6	6770	0	0	0	0	0	17	1	0
sim6	6813	1	1	1	0	0	2	0	0
sim6	6855	0	0	0	0	0	18	1	0
sim6	6891	0	0	0	0	0	9	1	0
sim6	7022	0	0	0	0	0	11	1	0
sim6	7069	0	0	0	0	0	15	1	0
sim6	7125	0	0	0	0	0	9	1	0
sim6	7157	1	1	1	1	1	4	0	0
sim6	7162	0	0	0	0	0	4	0	0
sim6	7200	0	0	0	0	0	10	1	0
sim6	7227	0	0	0	0	0	9	1	0
sim6	7273	0	0	0	0	0	4	0	0
sim6	7274	0	0	0	0	0	9	1	0
sim6	7291	0	0	0	0	0	9	1	0
sim6	7392	0	0	0	0	0	14	1	0
sim6	7466	0	0	0	0	0	3	0	0
sim6	7499	0	0	0	0	0	10	1	0
sim6	7543	0	0	0	0	0	9	1	0
sim6	7552	0	0	0	0	0	9	1	0
sim6	7643	0	0	0	0	0	12	1	0
sim6	7766	0	0	0	0	0	10	1	0
sim6	8085	0	0	0	0	0	3	0	0
sim6	8087	0	0	0	0	0	9	1	0
sim6	8228	0	0	0	0	0	9	1	0
sim6	8239	1	1	1	0	0	2	0	0
sim6	8266	0	0	0	0	0	12	1	0
sim6	8277	0	0	0	0	0	9	1	0
sim6	8290	0	0	0	0	0	9	1	0
sim6	8310	0	0	0	0	0	3	0	0
sim6	8351	0	0	0	0	0	12	1	0
sim6	8379	0	0	0	0	0	11	1	0
sim6	8439	0	0	0	0	0	9	1	0
sim6	8444	0	0	0	0	0	9	1	0
sim6	8517	0	0	0	0	0	11	1	0
sim6	8573	0	0	0	0	0	11	1	0
sim6	8646	0	0	0	0	0	9	1	0
sim6	8694	1	1	1	0	0	2	0	0
sim6	8771	0	0	0	0	0	9	1	0
sim6	8839	0	0	0	0	0	10	1	0
sim6	8854	0	0	0	0	0	4	0	0
sim6	9076	0	0	0	0	0	9	1	0
sim6	9113	0	0	0	0	0	18	1	0
sim6	9351	0	0	0	0	0	10	1	0
sim6	9452	0	0	0	0	0	11	1	0
sim6	9662	0	0	0	0	0	3	0	0
sim6	9678	0	0	0	0	0	9	1	0
sim6	9710	0	0	0	0	0	10	1	0
sim6	9751	1	1	1	0	0	2	0	0
sim6	9760	0	0	0	0	0	9	1	0
sim6	9823	0	0	0	0	0	8	0	0
sim6	9897	0	0	0	0	0	16	1	0
sim6	10021	0	0	0	0	0	42	1	0
sim6	10024	0	0	0	0	0	10	1	0
sim6	10106	0	0	0	0	0	46	1	0
sim6	10189	0	0	0	0	0	9	1	0
sim6	10195	0	0	0	0	0	14	1	0
sim6	10370	0	0	0	0	0	11	1	0
sim6	10430	0	0	0	0	0	9	1	0
sim6	10434	0	0	0	0	0	10	1	0
sim6	10446	0	0	0	0	0	9	1	0
sim6	10495	1	1	1	0	0	2	0	0
sim6	10565	0	0	0	0	0	11	1	0
sim6	10628	1	1	0	0	0	2	0	0
sim6	10735	1	1	0	0	0	2	0	0
sim6	10741	0	0	0	0	0	9	1	0
sim6	10750	0	0	0	0	0	11	1	0
sim6	10761	0	0	0	0	0	11	1	0
sim6	10816	0	0	0	0	0	15	1	0
sim6	10943	0	0	0	0	0	10	1	0
sim6	10954	0	0	0	0	0	9	1	0
sim6	11044	0	0	0	0	0	9	1	0
sim6	11045	0	0	0	0	0	14	1	0
sim6	11065	0	0	0	0	0	10	1	0
sim6	11112	0	0	0	0	0	9	1	0
sim6	11146	0	0	0	0	0	4	0	0
sim6	11167	0	0	0	0	0	10	1	0
sim6	11201	1	1	1	0	0	2	0	0
sim6	11215	0	0	0	0	0	12	1	0
sim6	11280	0	0	0	0	0	3	0	0
sim6	11325	0	0	0	0	0	4	0	0
sim6	22796	0	0	0	0	0	6	0	0
sim6	22937	0	0	0	0	0	4	0	0
sim6	23025	0	0	0	0	0	11	1	0
sim6	23096	0	0	0	0	0	12	1	0
sim6	23108	0	0	0	0	0	4	0	0
sim6	23166	1	1	1	0	0	2	0	0
sim6	23177	0	0	0	0	0	5	0	0
sim6	23212	0	0	0	0	0	9	1	0
sim6	23225	0	0	0	0	0	7	0	0
sim6	23250	1	1	1	0	0	2	0	0
sim6	23471	0	0	0	0	0	11	1	0
sim6	23499	0	0	0	0	0	8	0	0
sim6	23588	1	1	1	0	0	2	0	0
sim6	23589	0	0	0	0	0	10	1	0
sim6	23632	0	0	0	0	0	12	1	0
sim6	25890	0	0	0	0	0	10	1	0
sim6	25891	1	1	1	1	0	2	0	0
sim6	25897	0	0	0	0	0	30	1	0
sim6	26009	0	0	0	0	0	6	0	0
sim6	26097	1	1	1	0	0	2	0	0
sim6	26136	0	0	0	0	0	4	0	0
sim6	26750	0	0	0	0	0	9	1	0
sim6	26984	0	0	0	0	0	4	0	0
sim6	26986	0	0	0	0	0	30	1	0
sim6	27303	1	1	1	1	0	4	0	0
sim6	27328	0	0	0	0	0	8	0	0
sim6	28973	0	0	0	0	0	4	0	0
sim6	28998	0	0	0	0	0	10	1	0
sim6	29028	0	0	0	0	0	12	1	0
sim6	29066	0	0	0	0	0	5	0	0
sim6	29088	0	0	0	0	0	9	1	0
sim6	29904	0	0	0	0	0	10	1	0
sim6	29927	0	0	0	0	0	10	1	0
sim6	29967	0	0	0	0	0	16	1	0
sim6	30061	0	0	0	0	0	9	1	0
sim6	50940	0	0	0	0	0	10	1	0
sim6	51071	0	0	0	0	0	14	1	0
sim6	51230	0	0	0	0	0	9	1	0
sim6	51285	0	0	0	0	0	9	1	0
sim6	51480	0	0	0	0	0	14	1	0
sim6	51603	0	0	0	0	0	5	0	0
sim6	51616	0	0	0	0	0	11	1	0
sim6	51715	0	0	0	0	0	14	1	0
sim6	53344	0	0	0	0	0	9	1	0
sim6	53829	0	0	0	0	0	9	1	0
sim6	53836	0	0	0	0	0	9	1	0
sim6	54464	0	0	0	0	0	9	1	0
sim6	54821	0	0	0	0	0	10	1	0
sim6	54915	0	0	0	0	0	9	1	0
sim6	55076	0	0	0	0	0	12	1	0
sim6	55093	0	0	0	0	0	12	1	0
sim6	55127	0	0	0	0	0	9	1	0
sim6	55191	0	0	0	0	0	15	1	0
sim6	55252	0	0	0	0	0	4	0	0
sim6	55509	0	0	0	0	0	11	1	0
sim6	55511	1	1	0	1	0	2	0	0
sim6	55573	0	0	0	0	0	9	1	0
sim6	55604	0	0	0	0	0	10	1	0
sim6	55619	0	0	0	0	0	3	0	0
sim6	55630	0	0	0	0	0	10	1	0
sim6	55636	0	0	0	0	0	9	1	0
sim6	55644	0	0	0	0	0	9	1	0
sim6	55690	1	1	0	0	0	2	0	0
sim6	55705	0	0	0	0	0	9	1	0
sim6	55764	0	0	0	0	0	8	0	0
sim6	55773	0	0	0	0	0	9	1	0
sim6	55848	0	0	0	0	0	13	1	0
sim6	55859	0	0	0	0	0	11	1	0
sim6	55957	0	0	0	0	0	10	1	0
sim6	55967	0	0	0	0	0	9	1	0
sim6	56156	0	0	0	0	0	9	1	0
sim6	56169	0	0	0	0	0	19	1	0
sim6	56172	0	0	0	0	0	12	1	0
sim6	56288	0	0	0	0	0	4	0	0
sim6	57181	0	0	0	0	0	9	1	0
sim6	57186	0	0	0	0	0	9	1	0
sim6	57210	0	0	0	0	0	12	1	0
sim6	57332	0	0	0	0	0	9	1	0
sim6	57337	0	0	0	0	0	12	1	0
sim6	57478	0	0	0	0	0	5	0	0
sim6	57479	0	0	0	0	0	14	1	0
sim6	57578	0	0	0	0	0	6	0	0
sim6	57863	0	0	0	0	0	9	1	0
sim6	60436	0	0	0	0	0	4	0	0
sim6	60598	0	0	0	0	0	9	1	0
sim6	63934	1	1	0	0	0	2	0	0
sim6	63941	0	0	0	0	0	9	1	0
sim6	63947	0	0	0	0	0	9	1	0
sim6	64066	0	0	0	0	0	21	1	0
sim6	64089	0	0	0	0	0	12	1	0
sim6	64135	0	0	0	0	0	12	1	0
sim6	64359	1	1	1	0	0	9	1	0
sim6	64579	0	0	0	0	0	3	0	0
sim6	64754	0	0	0	0	0	7	0	0
sim6	64926	0	0	0	0	0	9	1	0
sim6	79080	0	0	0	0	0	24	1	0
sim6	79101	0	0	0	0	0	10	1	0
sim6	79171	0	0	0	0	0	9	1	0
sim6	79175	0	0	0	0	0	9	1	0
sim6	79441	1	1	1	1	0	2	0	0
sim6	79718	0	0	0	0	0	12	1	0
sim6	79728	0	0	0	0	0	4	0	0
sim6	79812	0	0	0	0	0	10	1	0
sim6	79836	0	0	0	0	0	9	1	0
sim6	79861	0	0	0	0	0	9	1	0
sim6	80122	0	0	0	0	0	3	0	0
sim6	80124	0	0	0	0	0	9	1	0
sim6	80230	0	0	0	0	0	5	0	0
sim6	80726	0	0	0	0	0	10	1	0
sim6	80728	0	0	0	0	0	9	1	0
sim6	80863	1	1	1	0	1	2	0	0
sim6	81928	1	1	0	1	0	2	0	0
sim6	83482	0	0	0	0	0	9	1	0
sim6	83690	0	0	0	0	0	14	1	0
sim6	83696	0	0	0	0	0	10	1	0
sim6	83740	0	0	0	0	0	11	1	0
sim6	83860	0	0	0	0	0	14	1	0
sim6	84059	0	0	0	0	0	4	0	0
sim6	84239	0	0	0	0	0	4	0	0
sim6	84651	0	0	0	0	0	9	1	0
sim6	84656	0	0	0	0	0	4	0	0
sim6	84695	0	0	0	0	0	5	0	0
sim6	84792	0	0	0	0	0	9	1	0
sim6	84859	0	0	0	0	0	23	1	0
sim6	84889	0	0	0	0	0	11	1	0
sim6	84918	0	0	0	0	0	18	1	0
sim6	84924	0	0	0	0	0	14	1	0
sim6	84933	0	0	0	0	0	10	1	0
sim6	84968	0	0	0	0	0	12	1	0
sim6	85453	0	0	0	0	0	10	1	0
sim6	85479	0	0	0	0	0	10	1	0
sim6	89857	0	0	0	0	0	12	1	0
sim6	90075	0	0	0	0	0	10	1	0
sim6	91151	0	0	0	0	0	10	1	0
sim6	92421	0	0	0	0	0	9	1	0
sim6	93380	0	0	0	0	0	11	1	0
sim6	114784	0	0	0	0	0	4	0	0
sim6	114788	0	0	0	0	0	7	0	0
sim6	115098	0	0	0	0	0	11	1	0
sim6	115286	0	0	0	0	0	18	1	0
sim6	116093	0	0	0	0	0	9	1	0
sim6	116285	0	0	0	0	0	10	1	0
sim6	116844	1	1	1	1	0	2	0	0
sim6	117285	0	0	0	0	0	9	1	0
sim6	120586	0	0	0	0	0	13	1	0
sim6	122046	0	0	0	0	0	13	1	0
sim6	126549	0	0	0	0	0	11	1	0
sim6	126823	0	0	0	0	0	10	1	0
sim6	128497	0	0	0	0	0	9	1	0
sim6	128506	0	0	0	0	0	10	1	0
sim6	137735	0	0	0	0	0	27	1	0
sim6	137994	0	0	0	0	0	9	1	0
sim6	138009	0	0	0	0	0	12	1	0
sim6	139135	0	0	0	0	0	9	1	0
sim6	139324	0	0	0	0	0	10	1	0
sim6	139411	0	0	0	0	0	9	1	0
sim6	139604	0	0	0	0	0	9	1	0
sim6	140700	0	0	0	0	0	9	1	0
sim6	140701	0	0	0	0	0	10	1	0
sim6	140733	1	1	1	0	0	2	0	0
sim6	144453	0	0	0	0	0	12	1	0
sim6	147741	0	0	0	0	0	10	1	0
sim6	147965	0	0	0	0	0	14	1	0
sim6	147968	1	1	0	1	0	2	0	0
sim6	148213	0	0	0	0	0	10	1	0
sim6	148362	0	0	0	0	0	9	1	0
sim6	149111	0	0	0	0	0	9	1	0
sim6	149297	1	1	1	0	0	2	0	0
sim6	149371	0	0	0	0	0	9	1	0
sim6	152007	0	0	0	0	0	9	1	0
sim6	152137	0	0	0	0	0	12	1	0
sim6	157638	0	0	0	0	0	38	1	0
sim6	157695	0	0	0	0	0	9	1	0
sim6	158219	0	0	0	0	0	28	1	0
sim6	158833	0	0	0	0	0	11	1	0
sim6	163033	0	0	0	0	0	10	1	0
sim6	164237	0	0	0	0	0	9	1	0
sim6	165918	0	0	0	0	0	9	1	0
sim6	169166	0	0	0	0	0	9	1	0
sim6	170690	0	0	0	0	0	9	1	0
sim6	196528	1	1	1	1	0	2	0	0
sim6	196993	0	0	0	0	0	10	1	0
sim6	200894	1	1	0	0	0	2	0	0
sim6	203054	0	0	0	0	0	19	1	0
sim6	203111	0	0	0	0	0	9	1	0
sim6	203427	0	0	0	0	0	11	1	0
sim6	205428	0	0	0	0	0	9	1	0
sim6	219931	0	0	0	0	0	9	1	0
sim6	220965	1	1	0	0	0	2	0	0
sim6	221981	0	0	0	0	0	9	1	0
sim6	222229	0	0	0	0	0	14	1	0
sim6	255758	0	0	0	0	0	9	1	0
sim6	256586	0	0	0	0	0	4	0	0
sim6	257313	0	0	0	0	0	12	1	0
sim6	259266	0	0	0	0	0	8	0	0
sim6	283212	0	0	0	0	0	9	1	0
sim6	283464	0	0	0	0	0	5	0	0
sim6	286430	0	0	0	0	0	12	1	0
